Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-06-16 00:00:00-04:00,410.0,440.0,410.0,410.0,0,0.0,0.0
2000-06-19 00:00:00-04:00,410.0,410.0,410.0,410.0,0,0.0,0.0
2000-06-20 00:00:00-04:00,430.0,430.0,430.0,430.0,0,0.0,0.0
2000-06-21 00:00:00-04:00,430.0,430.0,430.0,430.0,0,0.0,0.0
2000-06-22 00:00:00-04:00,430.0,430.0,430.0,430.0,0,0.0,0.0
2000-06-23 00:00:00-04:00,432.0,432.0,432.0,432.0,0,0.0,0.0
2000-06-26 00:00:00-04:00,420.0,420.0,400.0,400.0,0,0.0,0.0
2000-06-27 00:00:00-04:00,410.0,410.0,410.0,410.0,0,0.0,0.0
2000-06-28 00:00:00-04:00,380.0,380.0,380.0,380.0,0,0.0,0.0
2000-06-29 00:00:00-04:00,350.0,350.0,350.0,350.0,0,0.0,0.0
2000-06-30 00:00:00-04:00,360.0,360.0,360.0,360.0,0,0.0,0.0
2000-07-03 00:00:00-04:00,346.0,346.0,346.0,346.0,0,0.0,0.0
2000-07-05 00:00:00-04:00,370.0,370.0,370.0,370.0,0,0.0,0.0
2000-07-06 00:00:00-04:00,366.0,366.0,366.0,366.0,0,0.0,0.0
2000-07-07 00:00:00-04:00,366.0,366.0,366.0,366.0,0,0.0,0.0
2000-07-10 00:00:00-04:00,348.0,348.0,348.0,348.0,0,0.0,0.0
2000-07-11 00:00:00-04:00,340.0,340.0,340.0,340.0,0,0.0,0.0
2000-07-12 00:00:00-04:00,346.0,346.0,346.0,346.0,0,0.0,0.0
2000-07-13 00:00:00-04:00,340.0,340.0,340.0,340.0,0,0.0,0.0
2000-07-14 00:00:00-04:00,336.0,340.0,336.0,340.0,0,0.0,0.0
2000-07-17 00:00:00-04:00,340.0,340.0,340.0,340.0,0,0.0,0.0
2000-07-18 00:00:00-04:00,320.0,320.0,320.0,320.0,0,0.0,0.0
2000-07-19 00:00:00-04:00,312.0,312.0,312.0,312.0,0,0.0,0.0
2000-07-20 00:00:00-04:00,320.0,320.0,320.0,320.0,0,0.0,0.0
2000-07-21 00:00:00-04:00,320.0,320.0,320.0,320.0,0,0.0,0.0
2000-07-24 00:00:00-04:00,320.0,320.0,320.0,320.0,0,0.0,0.0
2000-07-25 00:00:00-04:00,350.0,350.0,350.0,350.0,0,0.0,0.0
2000-07-26 00:00:00-04:00,350.0,350.0,350.0,350.0,0,0.0,0.0
2000-07-27 00:00:00-04:00,350.0,350.0,350.0,350.0,0,0.0,0.0
2000-07-28 00:00:00-04:00,350.0,350.0,350.0,350.0,2,0.0,0.0
2000-07-31 00:00:00-04:00,340.0,340.0,340.0,340.0,0,0.0,0.0
2000-08-01 00:00:00-04:00,320.0,320.0,320.0,320.0,0,0.0,0.0
2000-08-02 00:00:00-04:00,314.0,314.0,314.0,314.0,0,0.0,0.0
2000-08-03 00:00:00-04:00,312.0,312.0,312.0,312.0,0,0.0,0.0
