Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,14.399999618530273,14.600000381469727,14.0,14.550000190734863,700,0.0,0.0
2000-01-04 00:00:00-05:00,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,9181,0.0,0.0
2000-01-05 00:00:00-05:00,13.899999618530273,13.899999618530273,13.399999618530273,13.399999618530273,4587,0.0,0.0
2000-01-06 00:00:00-05:00,14.0,14.0,14.0,14.0,5600,0.0,0.0
2000-01-07 00:00:00-05:00,14.199999809265137,14.449999809265137,14.100000381469727,14.100000381469727,1023,0.0,0.0
2000-01-10 00:00:00-05:00,14.5,14.5,14.300000190734863,14.300000190734863,8544,0.0,0.0
2000-01-11 00:00:00-05:00,14.199999809265137,14.300000190734863,14.0,14.0,14154,0.0,0.0
2000-01-12 00:00:00-05:00,14.0,14.0,14.0,14.0,4947,0.0,0.0
2000-01-13 00:00:00-05:00,14.0,14.5,14.0,14.5,2956,0.0,0.0
2000-01-14 00:00:00-05:00,14.0,14.0,13.800000190734863,13.800000190734863,2435,0.0,0.0
2000-01-18 00:00:00-05:00,13.899999618530273,13.899999618530273,13.850000381469727,13.850000381469727,1335,0.0,0.0
2000-01-19 00:00:00-05:00,13.899999618530273,13.899999618530273,13.5,13.5,3372,0.0,0.0
2000-01-20 00:00:00-05:00,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,3372,0.0,0.0
2000-01-21 00:00:00-05:00,14.0,14.0,13.5,13.5,935,0.0,0.0
2000-01-24 00:00:00-05:00,13.800000190734863,13.800000190734863,13.300000190734863,13.300000190734863,1732,0.0,0.0
2000-01-25 00:00:00-05:00,13.0,13.0,13.0,13.0,712,0.0,0.0
2000-01-26 00:00:00-05:00,13.300000190734863,13.300000190734863,12.699999809265137,12.699999809265137,6988,0.0,0.0
2000-01-27 00:00:00-05:00,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,0,0.0,0.0
2000-01-28 00:00:00-05:00,13.600000381469727,13.899999618530273,13.600000381469727,13.899999618530273,732,0.0,0.0
