Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-07-12 00:00:00-04:00,1.190000057220459,1.2999999523162842,1.190000057220459,1.25,32100,0.0,0.0
2004-07-13 00:00:00-04:00,1.25,1.25,1.25,1.25,900,0.0,0.0
2004-07-14 00:00:00-04:00,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,25000,0.0,0.0
2004-07-15 00:00:00-04:00,1.2899999618530273,1.2899999618530273,1.2200000286102295,1.2200000286102295,25230,0.0,0.0
2004-07-16 00:00:00-04:00,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0,0.0,0.0
2004-07-19 00:00:00-04:00,1.25,1.25,1.25,1.25,3000,0.0,0.0
2004-07-20 00:00:00-04:00,1.25,1.25,1.25,1.25,0,0.0,0.0
2004-07-21 00:00:00-04:00,1.25,1.25,1.25,1.25,0,0.0,0.0
2004-07-22 00:00:00-04:00,1.25,1.25,1.2000000476837158,1.2000000476837158,7098,0.0,0.0
2004-07-23 00:00:00-04:00,1.1399999856948853,1.2000000476837158,1.1399999856948853,1.1699999570846558,729,0.0,0.0
2004-07-26 00:00:00-04:00,1.159999966621399,1.159999966621399,0.8100000023841858,0.8100000023841858,7795,0.0,0.0
2004-07-27 00:00:00-04:00,0.699999988079071,0.699999988079071,0.5899999737739563,0.5899999737739563,6791,0.0,0.0
2004-07-28 00:00:00-04:00,0.6899999976158142,0.6899999976158142,0.6000000238418579,0.6000000238418579,16613,0.0,0.0
2004-07-29 00:00:00-04:00,0.6000000238418579,0.6899999976158142,0.6000000238418579,0.6100000143051147,9589,0.0,0.0
2004-07-30 00:00:00-04:00,0.6700000166893005,0.699999988079071,0.6700000166893005,0.6899999976158142,7910,0.0,0.0
2004-08-02 00:00:00-04:00,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,0,0.0,0.0
2004-08-03 00:00:00-04:00,0.6499999761581421,0.6499999761581421,0.6399999856948853,0.6499999761581421,24500,0.0,0.0
2004-08-04 00:00:00-04:00,0.6100000143051147,0.6399999856948853,0.6100000143051147,0.6200000047683716,4041,0.0,0.0
2004-08-05 00:00:00-04:00,0.6100000143051147,0.6899999976158142,0.6100000143051147,0.6899999976158142,4266,0.0,0.0
2004-08-06 00:00:00-04:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,500,0.0,0.0
2004-08-09 00:00:00-04:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,0.0,0.0
2004-08-10 00:00:00-04:00,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.6100000143051147,1796,0.0,0.0
2004-08-11 00:00:00-04:00,0.6000000238418579,0.6000000238418579,0.550000011920929,0.550000011920929,35942,0.0,0.0
2004-08-12 00:00:00-04:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0,0.0,0.0
2004-08-13 00:00:00-04:00,0.5400000214576721,0.5600000023841858,0.5400000214576721,0.550000011920929,12950,0.0,0.0
2004-08-16 00:00:00-04:00,0.6499999761581421,0.6499999761581421,0.6000000238418579,0.6000000238418579,31028,0.0,0.0
2004-08-17 00:00:00-04:00,0.6200000047683716,0.6499999761581421,0.6200000047683716,0.6499999761581421,5220,0.0,0.0
2004-08-18 00:00:00-04:00,0.6000000238418579,0.75,0.6000000238418579,0.75,15380,0.0,0.0
2004-08-19 00:00:00-04:00,0.6200000047683716,0.7400000095367432,0.6200000047683716,0.7400000095367432,4800,0.0,0.0
2004-08-20 00:00:00-04:00,0.7200000286102295,0.800000011920929,0.7200000286102295,0.800000011920929,16010,0.0,0.0
2004-08-23 00:00:00-04:00,1.0,1.0,0.800000011920929,0.800000011920929,57640,0.0,0.0
2004-08-24 00:00:00-04:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,8000,0.0,0.0
2004-08-25 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,2800,0.0,0.0
2004-08-26 00:00:00-04:00,0.699999988079071,0.699999988079071,0.6899999976158142,0.6899999976158142,20980,0.0,0.0
2004-08-27 00:00:00-04:00,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,0,0.0,0.0
2004-08-30 00:00:00-04:00,0.75,0.75,0.75,0.75,2722,0.0,0.0
2004-08-31 00:00:00-04:00,0.800000011920929,0.8500000238418579,0.800000011920929,0.8500000238418579,27205,0.0,0.0
2004-09-01 00:00:00-04:00,0.8500000238418579,0.8500000238418579,0.75,0.75,6600,0.0,0.0
2004-09-02 00:00:00-04:00,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,1000,0.0,0.0
2004-09-03 00:00:00-04:00,0.7400000095367432,0.8700000047683716,0.7400000095367432,0.8700000047683716,4573,0.0,0.0
2004-09-07 00:00:00-04:00,0.800000011920929,0.8700000047683716,0.800000011920929,0.8500000238418579,5400,0.0,0.0
2004-09-08 00:00:00-04:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0,0.0,0.0
2004-09-09 00:00:00-04:00,0.8399999737739563,0.8399999737739563,0.7699999809265137,0.7699999809265137,7200,0.0,0.0
2004-09-10 00:00:00-04:00,0.800000011920929,0.8500000238418579,0.7900000214576721,0.8500000238418579,11750,0.0,0.0
2004-09-13 00:00:00-04:00,0.8500000238418579,0.8500000238418579,0.800000011920929,0.800000011920929,7061,0.0,0.0
2004-09-14 00:00:00-04:00,0.8899999856948853,0.8899999856948853,0.8899999856948853,0.8899999856948853,2950,0.0,0.0
2004-09-15 00:00:00-04:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,2001,0.0,0.0
2004-09-16 00:00:00-04:00,0.8500000238418579,0.8600000143051147,0.8500000238418579,0.8500000238418579,4850,0.0,0.0
2004-09-17 00:00:00-04:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,3642,0.0,0.0
2004-09-20 00:00:00-04:00,0.949999988079071,0.949999988079071,0.8299999833106995,0.8299999833106995,15340,0.0,0.0
2004-09-21 00:00:00-04:00,0.8299999833106995,0.8999999761581421,0.8299999833106995,0.8500000238418579,12794,0.0,0.0
2004-09-22 00:00:00-04:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,3200,0.0,0.0
2004-09-23 00:00:00-04:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,2474,0.0,0.0
2004-09-24 00:00:00-04:00,0.8100000023841858,0.8500000238418579,0.8100000023841858,0.8500000238418579,7049,0.0,0.0
2004-09-27 00:00:00-04:00,0.8399999737739563,0.8399999737739563,0.8299999833106995,0.8299999833106995,16442,0.0,0.0
2004-09-28 00:00:00-04:00,0.800000011920929,0.8299999833106995,0.800000011920929,0.8299999833106995,6600,0.0,0.0
2004-09-29 00:00:00-04:00,0.7900000214576721,0.7900000214576721,0.7799999713897705,0.7900000214576721,13620,0.0,0.0
2004-09-30 00:00:00-04:00,0.9900000095367432,0.9900000095367432,0.7799999713897705,0.7799999713897705,50255,0.0,0.0
2004-10-01 00:00:00-04:00,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,19140,0.0,0.0
2004-10-04 00:00:00-04:00,0.7799999713897705,0.7799999713897705,0.7200000286102295,0.7200000286102295,25253,0.0,0.0
2004-10-05 00:00:00-04:00,0.699999988079071,0.800000011920929,0.699999988079071,0.800000011920929,38200,0.0,0.0
2004-10-06 00:00:00-04:00,0.800000011920929,1.0800000429153442,0.800000011920929,1.0800000429153442,54635,0.0,0.0
2004-10-07 00:00:00-04:00,0.949999988079071,1.0499999523162842,0.949999988079071,1.0499999523162842,9659,0.0,0.0
2004-10-08 00:00:00-04:00,1.0,1.100000023841858,1.0,1.0499999523162842,18300,0.0,0.0
2004-10-11 00:00:00-04:00,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0,0.0,0.0
2004-10-12 00:00:00-04:00,1.1100000143051147,1.1100000143051147,0.949999988079071,0.949999988079071,20750,0.0,0.0
2004-10-13 00:00:00-04:00,0.8700000047683716,0.8700000047683716,0.8500000238418579,0.8500000238418579,9362,0.0,0.0
2004-10-14 00:00:00-04:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,650,0.0,0.0
2004-10-15 00:00:00-04:00,0.949999988079071,0.949999988079071,0.8500000238418579,0.8500000238418579,3500,0.0,0.0
2004-10-18 00:00:00-04:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0,0.0,0.0
2004-10-19 00:00:00-04:00,0.8100000023841858,1.1100000143051147,0.8100000023841858,1.1100000143051147,11550,0.0,0.0
2004-10-20 00:00:00-04:00,0.8999999761581421,1.0,0.8999999761581421,1.0,4200,0.0,0.0
2004-10-21 00:00:00-04:00,0.8999999761581421,1.100000023841858,0.8999999761581421,1.090000033378601,4550,0.0,0.0
2004-10-22 00:00:00-04:00,0.8999999761581421,1.1100000143051147,0.8999999761581421,1.090000033378601,9000,0.0,0.0
2004-10-25 00:00:00-04:00,1.100000023841858,1.100000023841858,0.8999999761581421,0.8999999761581421,21950,0.0,0.0
2004-10-26 00:00:00-04:00,0.9399999976158142,0.9399999976158142,0.8999999761581421,0.8999999761581421,8250,0.0,0.0
2004-10-27 00:00:00-04:00,0.8100000023841858,0.8600000143051147,0.8100000023841858,0.8500000238418579,44795,0.0,0.0
2004-10-28 00:00:00-04:00,0.8999999761581421,0.8999999761581421,0.8199999928474426,0.8199999928474426,10442,0.0,0.0
2004-10-29 00:00:00-04:00,0.8399999737739563,0.8500000238418579,0.8199999928474426,0.8199999928474426,4250,0.0,0.0
2004-11-01 00:00:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,0,0.0,0.0
2004-11-02 00:00:00-05:00,0.8199999928474426,0.8299999833106995,0.8199999928474426,0.8199999928474426,2735,0.0,0.0
2004-11-03 00:00:00-05:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,652,0.0,0.0
2004-11-04 00:00:00-05:00,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8999999761581421,20950,0.0,0.0
2004-11-05 00:00:00-05:00,0.8299999833106995,0.8299999833106995,0.8199999928474426,0.8199999928474426,2550,0.0,0.0
2004-11-08 00:00:00-05:00,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,2600,0.0,0.0
2004-11-09 00:00:00-05:00,0.8100000023841858,0.8299999833106995,0.800000011920929,0.8100000023841858,32866,0.0,0.0
2004-11-10 00:00:00-05:00,0.8299999833106995,0.8299999833106995,0.800000011920929,0.800000011920929,16690,0.0,0.0
2004-11-11 00:00:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0,0.0,0.0
2004-11-12 00:00:00-05:00,0.800000011920929,0.8500000238418579,0.800000011920929,0.8500000238418579,17525,0.0,0.0
2004-11-15 00:00:00-05:00,0.7900000214576721,0.8399999737739563,0.7900000214576721,0.800000011920929,22400,0.0,0.0
2004-11-16 00:00:00-05:00,0.7799999713897705,0.8399999737739563,0.7799999713897705,0.8399999737739563,13510,0.0,0.0
2004-11-17 00:00:00-05:00,0.800000011920929,0.8299999833106995,0.800000011920929,0.8100000023841858,14630,0.0,0.0
2004-11-18 00:00:00-05:00,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,3120,0.0,0.0
2004-11-19 00:00:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,9500,0.0,0.0
2004-11-22 00:00:00-05:00,0.8299999833106995,0.8299999833106995,0.800000011920929,0.800000011920929,4901,0.0,0.0
2004-11-23 00:00:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,800,0.0,0.0
2004-11-24 00:00:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,3411,0.0,0.0
2004-11-26 00:00:00-05:00,0.8199999928474426,0.8600000143051147,0.8199999928474426,0.8399999737739563,19990,0.0,0.0
2004-11-29 00:00:00-05:00,0.8299999833106995,0.8299999833106995,0.8299999833106995,0.8299999833106995,1400,0.0,0.0
2004-11-30 00:00:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,4736,0.0,0.0
2004-12-01 00:00:00-05:00,0.8299999833106995,0.8399999737739563,0.8100000023841858,0.8100000023841858,4500,0.0,0.0
2004-12-02 00:00:00-05:00,0.8199999928474426,0.8199999928474426,0.8100000023841858,0.8100000023841858,10250,0.0,0.0
2004-12-03 00:00:00-05:00,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,0,0.0,0.0
2004-12-06 00:00:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,1924,0.0,0.0
2004-12-07 00:00:00-05:00,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,1545,0.0,0.0
2004-12-08 00:00:00-05:00,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,2957,0.0,0.0
2004-12-09 00:00:00-05:00,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,3801,0.0,0.0
